"","id","genero","percepseg","victima","confianzacom","confianzapol"
"877",5625,1,3,2,1,1
"878",6650,2,3,2,3,6
"879",8932,1,2,2,4,7
"880",5336,2,4,2,3,4
"881",9141,1,3,1,3,4
"882",5119,1,4,2,2,7
"883",2668,2,4,1,4,4
"884",3833,1,3,1,3,1
"885",6601,2,4,1,2,7
"886",4867,1,2,2,2,3
"887",1902,1,3,1,2,5
"888",6422,2,2,1,3,1
"889",9015,2,2,2,1,5
"890",8304,1,2,2,3,7
"891",769,1,2,1,3,1
"892",8811,2,4,2,3,3
"893",6851,1,4,1,3,1
"894",4695,2,4,1,3,4
"895",134,2,2,1,4,4
"896",2776,1,4,1,4,2
"897",205,1,1,2,3,5
"898",6313,2,3,1,2,4
"899",8880,2,4,2,4,2
"900",1337,1,3,2,4,2
"901",9883,1,3,2,3,2
"902",9555,1,3,2,3,3
"903",8250,2,3,2,2,4
"904",2684,1,4,2,2,1
"905",7447,2,3,2,3,1
"906",5992,1,3,2,3,2
"907",6378,2,2,2,1,3
"908",1217,2,3,1,2,2
"909",9839,1,2,2,3,2
"910",4277,2,4,2,3,3
"911",4183,2,4,2,3,3
"912",1822,1,4,1,2,4
"913",6075,2,2,1,4,1
"914",8971,1,1,2,1,2
"915",1825,2,2,2,3,7
"916",8420,2,4,1,1,6
"917",8241,2,3,2,2,2
"918",3398,1,2,2,1,6
"919",9639,1,4,2,2,2
"920",4145,1,2,1,3,1
"921",1259,2,4,1,2,4
"922",7181,2,2,2,2,4
"923",7631,1,2,2,2,4
"924",7768,1,3,2,1,7
"925",5371,1,3,1,3,1
"926",8495,2,4,1,2,4
"927",8008,1,2,2,3,1
"928",8507,2,4,2,3,2
"929",6446,1,3,2,2,1
"930",2125,2,2,2,2,6
"931",7514,2,3,2,2,2
"932",1855,1,2,2,2,7
"933",7214,2,2,1,3,7
"934",766,1,2,2,2,3
"935",8183,2,3,1,2,3
"936",6125,1,3,2,3,1
"937",8362,2,4,2,4,3
"938",2263,2,1,1,3,7
"939",5970,1,3,2,3,1
"940",8333,1,2,2,2,2
"941",9222,1,1,2,1,3
"942",1121,2,2,2,2,5
"943",614,2,2,2,3,2
"944",6899,2,1,2,1,1
"945",8466,1,1,2,2,5
"946",5303,2,1,2,3,5
"947",9203,2,2,2,3,6
"948",5255,1,2,2,3,4
"949",6353,1,3,1,3,4
"950",1494,2,3,2,3,7
"951",8666,1,3,1,3,1
"952",6067,2,1,2,1,3
"953",7445,1,2,1,3,3
"954",4782,1,2,2,2,3
"955",6113,2,2,2,2,3
"956",5347,1,1,2,2,4
"957",6721,2,1,2,3,6
"958",3915,1,3,2,2,1
"959",459,1,1,2,1,3
"960",4719,1,2,2,2,2
"961",2438,2,2,2,3,7
"962",2546,2,1,2,3,6
"963",469,1,3,2,2,3
"964",5304,2,2,2,1,4
"965",8058,2,1,2,2,6
"966",4648,1,3,2,3,3
"967",1147,2,2,1,3,1
"968",2200,2,2,2,4,5
"969",1830,1,4,2,3,4
"970",3147,1,2,2,3,2
"971",6886,2,3,2,3,1
"972",2691,1,2,2,3,2
"973",3872,1,3,1,3,2
"974",2490,2,2,2,3,6
"975",3816,1,3,2,3,2
"976",6182,2,4,2,3,1
"977",4720,2,2,2,3,1
"978",7679,2,3,2,3,3
"979",3696,1,1,2,1,4
"980",247,1,3,1,2,1
"981",3832,2,3,2,3,4
"982",4379,1,3,2,3,1
"983",7723,2,1,2,3,5
"984",3941,1,3,2,3,2
"985",1572,1,2,1,2,2
"986",4859,2,3,1,4,1
"987",7597,2,2,2,3,5
"988",6036,1,2,1,2,3
"989",9511,2,2,2,2,5
"990",3710,2,3,2,3,2
"991",2784,1,3,2,2,5
"992",8392,1,2,2,2,1
"993",4249,2,2,2,2,1
"994",8587,1,2,2,2,5
"995",3221,2,2,2,2,5
"996",6047,1,4,2,2,6
"997",1782,2,2,2,3,2
"998",9051,2,2,1,2,3
"999",3195,2,3,2,1,2
"1000",1403,1,2,2,1,6
"1001",7312,1,1,2,2,3
"1002",258,2,2,2,2,3
"1003",621,1,2,2,1,5
"1004",3133,1,3,1,2,4
"1005",4892,2,2,2,3,2
"1006",6388,1,2,2,1,4
"1007",2455,1,2,2,2,4
"1008",1702,1,3,1,2,3
"1009",176,2,3,2,2,4
"1010",6730,1,1,2,1,1
"1011",5842,2,4,1,2,4
"1012",3340,1,4,2,1,4
"1013",5419,2,2,2,1,3
"1014",8678,1,3,2,3,3
"1015",4706,1,4,1,3,1
"1016",3741,2,2,1,2,4
"1017",6348,2,2,2,2,4
"1018",744,1,2,2,2,4
"1019",2292,2,4,2,2,2
"1020",8789,2,2,2,3,3
"1021",8819,2,1,2,4,7
"1022",9346,1,1,2,2,6
"1023",1421,1,2,2,4,1
"1024",2207,2,4,2,3,3
"1025",7856,2,4,1,2,7
"1026",6228,1,2,1,3,4
"1027",4265,1,1,2,3,3
"1028",7739,2,4,2,3,5
"1029",1621,1,2,1,1,4
"1030",8001,2,4,2,2,4
"1031",9898,1,2,2,1,3
"1032",3524,2,2,1,1,2
"1033",8129,2,2,1,2,3
"1034",8377,1,1,2,3,4
"1035",9665,2,3,1,3,3
"1036",2006,1,1,1,1,2
"1037",9494,2,3,1,3,6
"1038",2723,1,3,2,3,1
"1039",4876,2,4,1,3,4
"1040",2212,1,2,2,2,4
"1041",1992,1,4,2,4,4
"1042",1284,2,4,1,2,2
"1043",2197,2,3,2,3,1
"1044",239,1,3,2,3,4
"1045",3802,2,4,1,2,4
"1046",5652,1,2,2,2,1
"1047",3910,2,3,1,2,3
"1048",4816,2,4,1,3,1
"1049",2005,1,3,2,3,6
"1050",6320,2,4,2,3,7
"1051",1089,1,3,1,3,1
"1052",6148,2,3,2,2,5
"1053",1518,1,1,2,2,5
"1054",4536,1,3,1,4,1
"1055",4376,2,3,2,3,4
"1056",3914,2,2,2,3,3
"1057",8534,1,3,2,4,2
"1058",8865,1,1,2,2,1
"1059",4947,1,3,2,3,1
"1060",1361,2,1,1,3,2
"1061",1377,2,4,2,2,2
"1062",3281,2,3,1,3,1
"1063",832,1,2,2,2,4
"1064",3924,1,2,2,2,3
"1065",1041,2,2,2,3,2
"1066",721,1,3,2,2,2
"1067",2081,1,2,2,3,1
"1068",6046,1,3,2,2,4
"1069",5879,1,1,2,1,2
"1070",6340,2,2,2,2,4
"1071",6130,2,3,2,3,1
"1072",9249,2,3,2,3,4
"1073",3231,1,3,2,3,4
"1074",4412,2,3,2,3,3
"1075",3685,1,3,2,4,3
"1076",8035,2,3,2,3,3
"1077",8735,2,2,2,1,6
"1078",8660,1,3,1,2,2
"1079",7693,1,2,2,3,1
"1080",9723,1,3,1,3,5
"1081",2217,2,2,2,3,3
"1082",8876,1,3,2,2,4
"1083",7906,2,3,2,4,2
"1084",5576,2,2,1,2,5
"1085",4312,2,4,1,2,6
"1086",5052,1,2,2,3,6
"1087",366,2,4,2,3,4
"1088",3678,1,4,2,3,5
"1089",5386,1,3,2,3,7
"1090",9130,1,2,2,1,7
"1091",339,1,2,2,1,4
"1092",1476,2,3,1,1,7
"1093",5624,2,3,2,2,7
"1094",5636,2,2,2,3,2
"1095",4283,2,3,2,3,2
"1096",6287,2,2,2,3,4
"1097",5597,1,3,1,3,1
"1098",5864,2,1,2,2,5
"1099",8402,1,3,2,3,4
"1100",1713,1,2,2,2,1
"1101",873,2,4,2,4,7
"1102",833,1,3,1,3,5
"1103",6270,2,3,2,1,4
"1104",8007,1,3,2,4,3
"1105",9371,2,4,2,2,3
"1106",9208,1,2,2,2,4
"1107",6455,2,2,2,3,6
"1108",4018,2,4,2,4,7
"1109",564,2,3,2,2,5
"1110",7773,1,4,2,2,5
"1111",1814,1,2,2,2,6
"1112",2830,1,3,2,1,2
"1113",3668,2,4,1,1,1
"1114",4544,1,1,2,4,6
"1115",9070,2,1,1,3,3
"1116",9573,1,2,2,2,6
"1117",3547,2,3,2,3,6
"1118",9235,1,2,2,3,1
"1119",3907,2,4,2,3,2
"1120",8317,1,3,2,2,5
"1121",3503,1,4,1,3,6
"1122",3440,1,4,1,4,4
"1123",5900,1,2,1,2,2
"1124",7934,2,3,2,3,4
"1125",286,1,3,1,2,3
"1126",5754,2,4,2,2,3
"1127",450,1,4,1,2,2
"1128",779,1,2,2,2,4
"1129",9558,2,3,2,4,2
"1130",7807,1,3,2,2,3
"1131",6722,2,3,2,1,6
"1132",27,2,2,2,3,4
"1133",2463,2,4,2,3,2
"1134",738,1,2,1,3,1
"1135",1480,2,4,1,2,3
"1136",9593,2,4,1,2,6
"1137",8559,2,2,1,2,1
"1138",9215,1,2,2,2,6
"1139",9841,1,4,1,1,3
"1140",9799,2,2,2,2,5
"1141",5157,2,2,2,3,6
"1142",7098,1,2,2,4,1
"1143",9048,1,3,2,2,7
"1144",2176,1,4,2,2,7
"1145",9843,2,4,2,2,3
"1146",9765,2,3,2,1,4
"1147",9313,1,4,1,3,3
"1148",6506,2,4,1,1,3
"1149",5114,1,4,2,4,2
"1150",1810,2,4,2,3,7
"1151",7055,2,3,2,3,5
"1152",910,2,1,2,3,6
"1153",7976,1,2,2,2,1
"1154",8232,2,4,1,2,1
"1155",2344,1,2,2,3,3
"1156",6685,2,3,2,3,1
"1157",776,1,1,2,2,7
"1158",3795,1,2,2,2,3
"1159",2653,1,3,2,4,1
"1160",7262,1,3,1,3,5
"1161",3089,2,3,2,3,1
"1162",111,2,3,2,2,5
"1163",4503,2,2,2,2,4
"1164",9619,2,3,2,3,1
"1165",6598,2,4,2,3,7
"1166",8169,1,1,2,3,1
"1167",1853,1,2,1,3,1
"1168",3506,1,2,1,2,3
"1169",8113,2,2,2,2,1
"1170",2087,2,2,2,3,2
"1171",4075,1,2,2,2,4
"1172",4618,2,2,2,3,1
"1173",2765,2,2,2,2,2
"1174",8734,2,3,2,3,3
"1175",5571,2,4,2,3,1
"1176",5982,1,3,2,1,1
"1177",1675,1,2,2,3,3
"1178",3185,1,1,2,2,1
"1179",2994,2,3,2,3,6
"1180",4037,2,2,2,4,2
"1181",7398,2,1,2,4,1
"1182",9572,1,3,1,3,3
"1183",8275,1,1,1,4,5
"1184",5434,1,1,2,1,7
"1185",2477,1,3,2,3,4
"1186",1293,2,3,2,1,1
"1187",7099,1,3,2,3,2
"1188",1346,2,2,2,2,1
"1189",9058,1,4,2,4,1
"1190",1655,2,2,2,1,1
"1191",773,1,2,1,3,4
"1192",4131,2,1,2,3,3
"1193",2228,1,3,2,3,2
"1194",7898,2,2,2,3,1
"1195",4577,2,2,2,3,4
"1196",3508,2,4,1,2,5
"1197",5979,1,2,1,1,4
"1198",7142,1,3,2,2,5
"1199",3726,1,1,2,2,4
"1200",4984,1,1,2,3,4
"1201",8901,2,4,2,4,6
"1202",1905,2,3,2,1,6
"1203",3767,2,4,2,4,5
"1204",5194,1,4,1,1,1
"1205",4264,1,2,2,3,1
"1206",2323,1,3,2,3,2
"1207",1000,2,3,2,3,3
"1208",4855,1,3,2,3,1
"1209",8752,2,3,2,2,3
"1210",335,1,3,2,2,2
"1211",1114,2,4,1,2,4
"1212",1978,1,3,2,1,5
"1213",3987,1,1,2,3,7
"1214",2999,2,3,1,3,2
"1215",48,2,2,1,1,5
"1216",659,1,3,2,3,3
"1217",4363,2,3,2,4,1
"1218",7661,2,4,2,3,1
"1219",2516,2,4,1,3,1
"1220",4539,1,2,2,1,1
"1221",6883,1,3,1,3,4
"1222",6484,2,3,2,3,3
"1223",8442,1,2,2,2,6
"1224",2222,1,4,1,4,5
"1225",3645,2,4,1,2,7
"1226",4111,2,3,2,3,3
"1227",9185,1,4,2,4,5
"1228",1608,1,3,2,3,3
"1229",8445,1,2,2,1,2
"1230",1409,1,1,1,2,3
"1231",8723,2,2,1,3,3
"1232",7803,2,3,2,3,1
"1233",2775,2,1,2,3,4
"1234",8049,2,2,2,1,3
"1235",2563,1,3,2,2,6
"1236",2936,2,4,2,1,2
"1237",6471,1,2,1,2,3
"1238",1635,2,2,2,2,1
"1239",2905,1,2,2,1,5
"1240",5446,2,3,2,2,3
"1241",1353,1,4,1,3,1
"1242",6796,2,2,2,2,5
"1243",9760,1,2,2,3,2
"1244",885,1,3,1,2,6
"1245",6744,2,3,1,3,3
"1246",976,1,3,1,3,6
"1247",298,1,1,1,1,4
"1248",9262,1,4,2,2,6
"1249",3306,2,1,1,1,7
"1250",9743,1,3,2,3,4
"1251",9848,2,4,2,3,6
"1252",6801,2,2,2,3,5
"1253",7978,2,3,1,3,5
"1254",1861,2,4,2,3,3
"1255",5869,1,2,2,2,1
"1256",874,1,2,1,2,1
"1257",9087,2,2,1,2,6
"1258",1538,1,3,1,3,1
"1259",3674,2,4,1,3,2
"1260",8236,1,3,2,2,5
"1261",1276,2,3,2,2,3
"1262",6742,2,3,2,2,6
"1263",8639,2,2,1,4,7
"1264",4465,1,4,1,4,5
"1265",3778,1,2,2,1,7
"1266",8764,2,4,2,2,3
"1267",1730,2,4,1,1,4
"1268",3198,1,3,2,1,5
"1269",1327,2,4,2,2,2
"1270",7160,1,3,1,4,2
"1271",7426,1,3,1,3,1
"1272",5993,1,4,1,4,2
"1273",5472,1,3,1,1,3
"1274",8363,2,4,2,2,5
"1275",2107,2,3,2,3,2
"1276",4640,1,4,1,2,3
"1277",9485,2,2,1,2,5
"1278",2066,1,3,2,2,4
"1279",3684,1,2,2,3,3
"1280",1223,1,3,2,2,2
"1281",1991,1,3,2,3,1
"1282",4654,2,2,2,2,2
"1283",1555,2,3,2,2,6
"1284",2086,2,4,1,1,5
"1285",797,1,2,1,2,1
"1286",9864,2,4,2,3,4
"1287",201,2,3,2,2,4
"1288",6829,2,1,1,4,7
"1289",8410,2,4,1,3,4
"1290",5512,1,4,1,2,4
"1291",4073,1,2,1,3,4
"1292",2800,1,3,1,3,4
"1293",2461,1,2,2,3,4
"1294",8651,2,3,2,3,2
"1295",1939,2,4,1,4,3
"1296",493,1,3,1,4,2
"1297",8652,1,4,2,3,4
"1298",1268,1,3,2,4,7
"1299",7556,2,4,1,3,5
"1300",9435,2,4,2,4,1
"1301",2347,2,3,2,2,3
"1302",7100,1,3,2,2,3
"1303",7326,2,4,2,4,1
"1304",2101,1,2,2,2,1
"1305",7738,1,2,2,3,4
"1306",9251,2,3,2,2,1
"1307",4389,1,4,2,3,2
"1308",5457,2,4,1,1,2
"1309",7668,1,2,1,3,5
"1310",6267,1,4,2,2,5
"1311",3065,2,3,2,4,7
"1312",8872,2,2,1,2,1
"1313",3974,1,2,2,3,2
"1314",6493,1,3,2,2,1
"1315",6073,1,1,1,3,1
"1316",7000,2,3,1,4,1
"1317",2837,2,3,2,4,1
"1318",8393,1,3,1,2,2
"1319",7472,2,3,2,3,3
"1320",4023,2,3,2,1,4
"1321",2196,2,4,2,4,1
"1322",6229,1,2,2,2,2
"1323",8921,1,2,2,2,2
"1324",9464,2,3,2,3,1
"1325",7170,2,3,2,2,2
"1326",4760,2,2,2,4,7
"1327",1116,1,3,2,3,4
"1328",2279,2,3,1,2,5
"1329",6755,2,3,2,3,3
"1330",8804,2,2,2,4,1
"1331",5581,1,3,2,3,1
"1332",6847,1,2,1,3,1
"1333",8097,1,3,1,3,4
"1334",2406,1,2,2,3,1
"1335",3151,1,4,1,1,1
"1336",6688,2,4,2,4,3
"1337",6346,1,3,1,3,1
"1338",7774,1,2,2,3,1
"1339",3282,1,1,2,3,7
"1340",5868,1,3,2,3,3
"1341",4747,1,3,2,3,1
"1342",8530,2,4,2,4,1
"1343",2554,2,3,2,2,1
"1344",1783,2,3,1,3,2
"1345",2962,2,3,2,3,4
"1346",4670,1,2,2,2,2
"1347",6093,1,4,2,1,4
"1348",2218,2,3,2,4,3
"1349",9206,2,4,1,3,2
"1350",2373,2,2,2,1,3
"1351",739,1,3,1,2,7
"1352",1044,2,3,2,2,6
"1353",401,1,1,2,4,3
"1354",2082,1,3,1,3,2
"1355",7745,2,3,2,3,2
"1356",1704,2,3,1,2,4
"1357",4788,1,3,2,2,5
"1358",9273,2,2,2,3,1
"1359",7337,1,4,2,3,2
"1360",6996,2,3,2,3,2
"1361",6374,2,3,2,3,2
"1362",1591,1,3,2,3,3
"1363",1779,1,2,2,2,1
"1364",7435,1,2,2,2,2
"1365",3394,2,2,2,4,2
"1366",1225,1,1,2,3,3
"1367",2572,1,4,1,4,2
"1368",3131,2,3,1,3,2
"1369",6882,2,2,1,2,3
"1370",8699,1,3,1,1,5
"1371",683,1,3,2,3,4
"1372",6835,1,1,2,1,5
"1373",3727,2,2,1,2,3
"1374",8575,1,3,2,3,4
"1375",789,2,2,1,2,3
"1376",4455,1,2,2,2,3
"1377",5445,1,2,2,3,2
"1378",8700,2,3,2,3,4
"1379",5801,1,1,2,3,5
"1380",3157,2,2,2,1,2
"1381",4245,2,1,2,2,4
"1382",2108,1,3,2,3,7
"1383",4275,2,2,2,2,3
"1384",6527,2,2,2,2,6
"1385",5374,2,1,1,1,3
"1386",6781,1,1,2,2,5
"1387",7720,1,3,2,2,1
"1388",5973,2,1,2,3,5
"1389",1132,2,1,1,3,4
"1390",6631,1,3,2,3,5
"1391",2225,1,4,1,3,3
"1392",6372,1,3,2,3,3
"1393",45,1,2,2,3,3
"1394",6218,2,2,2,1,2
"1395",3901,1,2,2,3,3
"1396",7932,2,3,2,3,3
"1397",5651,2,4,1,3,4
"1398",5006,1,3,1,2,7
"1399",1018,1,3,1,3,6
"1400",1200,2,1,2,2,3
"1401",6644,2,4,2,3,3
"1402",7576,2,2,2,3,4
"1403",1550,1,2,2,2,6
"1404",1610,2,4,2,4,1
"1405",6971,1,2,2,2,5
"1406",7592,2,3,2,3,4
"1407",7622,2,1,2,3,4
"1408",6773,1,4,2,3,5
"1409",2492,2,3,2,3,7
"1410",7128,1,3,1,2,4
"1411",3688,1,3,1,2,3
"1412",3142,1,2,2,4,7
"1413",2767,2,3,1,3,5
"1414",7358,1,2,2,2,4
"1415",2258,1,4,1,2,5
"1416",919,1,3,2,3,4
"1417",7530,2,3,2,2,3
"1418",9099,2,4,1,4,2
"1419",2291,1,4,1,4,1
"1420",3450,2,3,2,3,7
"1421",2799,1,4,2,4,1
"1422",4901,2,4,2,4,1
"1423",4608,2,4,2,2,1
"1424",6983,2,4,2,4,1
"1425",9720,1,1,2,2,5
"1426",4198,2,2,2,2,4
"1427",4309,1,4,2,4,1
"1428",5274,2,4,2,4,3
"1429",2728,2,4,2,4,2
"1430",4318,2,3,2,4,4
"1431",8549,1,3,2,3,3
"1432",837,1,1,2,4,1
"1433",9588,1,3,2,3,1
"1434",6628,2,2,2,3,3
"1435",7156,2,2,2,1,3
"1436",8818,2,2,2,2,3
"1437",3569,2,2,2,3,2
"1438",3549,1,2,2,2,5
"1439",2552,1,2,2,2,4
"1440",6087,1,2,2,2,6
"1441",1957,1,3,2,2,4
"1442",8446,2,1,1,3,4
"1443",1632,1,2,1,1,4
"1444",7330,1,2,2,2,5
"1445",4910,2,2,2,1,3
"1446",3442,2,3,2,1,1
"1447",4332,1,3,1,3,1
"1448",7968,2,3,2,1,6
"1449",343,2,4,2,3,5
"1450",6864,1,3,1,3,2
"1451",4733,1,3,2,1,1
"1452",554,2,1,1,2,4
"1453",9686,2,3,2,1,2
"1454",6703,1,1,2,2,5
"1455",2179,1,1,2,3,3
"1456",2786,2,1,2,2,4
"1457",9237,1,2,2,4,4
"1458",6970,1,1,2,4,4
"1459",4889,1,4,1,3,4
"1460",2104,1,3,1,2,3
"1461",8648,1,4,2,4,2
"1462",4656,1,3,1,2,1
"1463",6879,2,3,2,3,6
"1464",8462,1,3,2,1,3
"1465",7664,2,4,1,3,3
"1466",9783,2,4,1,3,6
"1467",9452,2,4,2,1,2
"1468",2547,1,3,1,3,6
"1469",8104,2,3,1,2,5
"1470",4886,2,2,2,1,6
"1471",3304,1,3,1,3,3
"1472",7796,1,1,2,3,3
"1473",7107,1,4,2,2,3
"1474",2409,2,4,2,3,5
"1475",5140,2,3,2,3,5
"1476",3747,1,3,1,4,3
"1477",2626,1,4,1,2,1
"1478",5264,2,1,2,1,2
"1479",7431,1,2,1,1,4
"1480",3573,2,4,2,4,1
"1481",8068,1,3,2,2,2
"1482",4122,2,2,2,2,5
"1483",525,2,2,1,4,4
"1484",8337,2,1,2,3,3
"1485",7015,2,2,2,2,5
"1486",3723,2,2,2,3,2
"1487",1449,1,1,1,1,4
"1488",249,1,2,2,3,5
"1489",270,1,4,2,3,1
"1490",4162,1,2,1,2,5
"1491",8879,1,2,2,3,1
"1492",3162,1,4,1,2,2
"1493",6569,2,2,2,3,1
"1494",5202,1,3,2,2,4
"1495",3648,1,4,2,3,3
"1496",81,2,3,2,3,1
"1497",1177,2,2,2,2,5
"1498",8576,2,4,1,4,1
"1499",499,1,3,2,3,3
"1500",9144,1,3,2,3,3
"1501",8217,2,4,2,3,1
"1502",5077,2,3,1,3,1
